"week_start","rt_cori_mean","rt_cori_q025","rt_cori_q975","rt_seir_v2"
2024-09-02,0.981052932316533,0.91298995041313,1.05152824227421,NA
2024-09-09,0.891844847335712,0.822126103197662,0.964367451305101,NA
2024-09-16,1.02837229845113,0.94691928643118,1.11313891446214,NA
2024-09-23,0.914265896515911,0.836364994983068,0.995592076678055,NA
2024-09-30,0.9255095257843,0.836965251055378,1.01844543136876,NA
2024-10-07,1.02289542685915,0.924660163272386,1.12601920521617,NA
2024-10-14,1.01027631229451,0.915049086349304,1.11014956388798,NA
2024-10-21,1.00149783935214,0.907290392680163,1.10029170544696,NA
2024-10-28,0.986278806288964,0.891943274389031,1.08528835896378,NA
2024-11-04,1.0152486618821,0.918682438229982,1.11657156153343,NA
2024-11-11,1.0591744567795,0.964558441454967,1.15815591884546,NA
2024-11-18,1.01217532073222,0.924214083884115,1.1040778048698,NA
2024-11-25,1.07885725041953,0.991979085946385,1.16933382325458,NA
2024-12-02,1.10651977368019,1.02755066259501,1.18837687395841,NA
2024-12-09,1.27064081961071,1.20217181785137,1.34099641461396,NA
2024-12-16,1.32609784664985,1.27727052722928,1.37583849269621,NA
2024-12-23,1.31146007889036,1.27884444706343,1.34448439532524,NA
2024-12-30,1.11122947706378,1.08869728893823,1.13398951117183,NA
2025-01-06,0.970661852207497,0.951074248972105,0.990446406247871,NA
2025-01-13,0.879085457974822,0.858701027975475,0.899706419772044,NA
2025-01-20,0.850385188175397,0.826168868343555,0.874947874637243,NA
2025-01-27,0.892341546328902,0.862379434482702,0.922809117040144,NA
2025-02-03,0.80056562008004,0.766134382774603,0.835749809286606,NA
2025-02-10,0.924940201682461,0.878258298955657,0.97281440192913,NA
2025-02-17,0.92463133111999,0.873286005923081,0.977424094156751,NA
2025-02-24,0.973258225228226,0.916148348332845,1.03207053091538,NA
2025-03-03,0.990679565834702,0.931322074479536,1.05184492919897,NA
2025-03-10,1.09815768300678,1.03820562845392,1.15977127605912,NA
2025-03-17,1.06611661485266,1.01333030068416,1.12022503180286,NA
2025-03-24,1.07048615206948,1.02201561527576,1.12006460685127,NA
2025-03-31,1.05172414242032,1.00740482211153,1.09698448496783,NA
2025-04-07,1.08308873879092,1.04179791635307,1.12517149590556,NA
2025-04-14,0.992273804828315,0.955247998455247,1.02999381027851,NA
2025-04-21,0.923773066641961,0.886311109028565,0.962000492974825,NA
2025-04-28,0.907917302534163,0.866176209336089,0.950628240267492,NA
2025-05-05,0.955910327098066,0.908433620538478,1.00457957514242,NA
2025-05-12,0.934077849024739,0.883870909052764,0.985653307093127,NA
2025-05-19,0.898757848390251,0.843777425556085,0.955452269005303,NA
2025-05-26,0.945191831872767,0.881602250051418,1.01096514890242,NA
2025-06-02,0.989508815930559,0.921164888161595,1.06026370211522,NA
2025-06-09,0.942689279969463,0.873386914442407,1.0146015250776,NA
2025-06-16,0.990570125860829,0.915450348094097,1.06860985780501,NA
2025-06-23,0.939519832157987,0.863446155612562,1.01876161894459,NA
2025-06-30,1.01470262218492,0.931690519897874,1.10120685343305,NA
2025-07-07,1.00794642494762,0.926617109580015,1.09264795414399,NA
2025-07-14,1.00908881428464,0.928449846879781,1.09303789283393,NA
2025-07-21,0.997011778482038,0.917086871379443,1.08022826735451,NA
2025-07-28,1.03513049296751,0.954896940901642,1.11855503634977,NA
2025-08-04,0.963991943279773,0.887192602839439,1.04393465839231,NA
2025-08-11,1.04289212575227,0.96192711334384,1.1270831406288,NA
2025-08-18,1.0247450183465,0.948240791578399,1.10417514016539,NA
2025-08-25,1.03048712705415,0.956357734989299,1.10734450703074,NA
2025-09-01,0.98674595438928,0.915373702875838,1.06075950563157,NA
2025-09-08,1.02041457533003,0.947473927621317,1.09602177578342,NA
2025-09-15,1.04333985754808,0.972320102870638,1.11682808241896,NA
2025-09-22,1.05726353245023,0.989834109684016,1.12688475183191,NA
2025-09-29,1.15272238733992,1.09061521761185,1.21653010407587,NA
2025-10-06,1.02084048786314,0.969782414734308,1.07319010885567,NA
2025-10-13,0.856592371687637,0.806503165448536,0.908176351285913,NA
2025-10-20,1.19598079610554,1.13433812416812,1.25924148875435,NA
2025-10-27,1.20279858609399,1.15478194274465,1.25178477297183,NA
2025-11-03,1.27803295553323,1.24127725547919,1.31532161483367,NA
2025-11-10,1.10748578740172,1.08114756056137,1.13413693917051,NA
2025-11-17,1.04723518889242,1.02422540315015,1.07049708362974,NA
2025-11-24,1.0009783245085,0.979347420214483,1.02284222878212,NA
2025-12-01,0.946334465927479,0.924714506873567,0.968200920931962,NA
2025-12-08,0.939595050578279,0.916283303794733,0.963195726565776,NA
2025-12-15,0.940800556299419,0.915459458241324,0.966482987903253,NA
2025-12-22,0.968069807788185,0.940564322134826,0.995966223205868,NA
2025-12-29,0.990022540079443,0.961258144009992,1.019205084231,NA
2026-01-05,1.05888613026589,1.0298095532225,1.08836208594703,NA
2026-01-12,1.02941075293122,1.00253211826416,1.05664003987592,NA
2026-01-19,1.02345030881796,0.997596873796145,1.04962989772248,NA
2026-01-26,0.987299444863642,0.962185938972485,1.01273199045736,NA
2026-02-02,1.03323373865694,1.00770090021134,1.05908163057956,NA
2026-02-09,0.983052461141651,0.958672393246265,1.0077344236424,NA
2026-02-16,0.944283902716134,0.919386481684657,0.969509560689776,NA
2026-02-23,0.8170751254446,0.79037725851742,0.844213647806417,NA
2026-03-02,0.915014604512892,0.87971608980877,0.950998196482942,NA
2026-03-09,0.958272654938742,0.918776154401687,0.998588869342346,NA
2026-03-16,1.00549049432611,0.963743598269217,1.04811012641372,NA
2026-03-23,0.983152815705951,0.941808357104415,1.02537300813419,NA
2026-03-30,0.945720074665043,0.903452918681859,0.988940504591683,NA
2026-04-06,0.902340686057246,0.857287261468098,0.948533246386389,NA
